job_id,timestamp,machine,chip,target_model,draft_model,draft_len,n_prompt,n_predict,repeat,prompt_key,tokens_per_sec,prompt_eval_ms,eval_ms_per_token,draft_acceptance_rate,speedup_vs_baseline,raw_log,status
D_dense_4b_draft_0.8b_g4_code_gen_r1,2026-03-14T22:41:26.953191,m2ultra,M2 Ultra,dense_4b,draft_0.8b,4,18,256,1,code_gen,70.934,,14.09727626459144,0.0235,,raw/D_dense_4b_draft_0.8b_g4_code_gen_r1.txt,ok
D_dense_4b_draft_0.8b_g4_code_gen_r2,2026-03-14T22:41:33.183814,m2ultra,M2 Ultra,dense_4b,draft_0.8b,4,18,256,2,code_gen,71.055,,14.073929961089494,0.0235,,raw/D_dense_4b_draft_0.8b_g4_code_gen_r2.txt,ok
D_dense_4b_draft_0.8b_g4_long_reasoning_r0,2026-03-14T22:41:39.408600,m2ultra,M2 Ultra,dense_4b,draft_0.8b,4,25,256,0,long_reasoning,70.251,,14.233463035019454,0.02706,,raw/D_dense_4b_draft_0.8b_g4_long_reasoning_r0.txt,ok
D_dense_4b_draft_0.8b_g4_long_reasoning_r1,2026-03-14T22:41:45.590189,m2ultra,M2 Ultra,dense_4b,draft_0.8b,4,25,256,1,long_reasoning,70.329,,14.217898832684824,0.02706,,raw/D_dense_4b_draft_0.8b_g4_long_reasoning_r1.txt,ok
D_dense_4b_draft_0.8b_g4_long_reasoning_r2,2026-03-14T22:41:51.825774,m2ultra,M2 Ultra,dense_4b,draft_0.8b,4,25,256,2,long_reasoning,70.439,,14.198443579766536,0.02706,,raw/D_dense_4b_draft_0.8b_g4_long_reasoning_r2.txt,ok
D_dense_4b_draft_0.8b_g4_chinese_r0,2026-03-14T22:41:58.063753,m2ultra,M2 Ultra,dense_4b,draft_0.8b,4,1,256,0,chinese,70.538,,14.17509727626459,0.0306999999999999,,raw/D_dense_4b_draft_0.8b_g4_chinese_r0.txt,ok
D_dense_4b_draft_0.8b_g4_chinese_r1,2026-03-14T22:42:04.290177,m2ultra,M2 Ultra,dense_4b,draft_0.8b,4,1,256,1,chinese,70.424,,14.198443579766536,0.0306999999999999,,raw/D_dense_4b_draft_0.8b_g4_chinese_r1.txt,ok
D_dense_4b_draft_0.8b_g4_chinese_r2,2026-03-14T22:42:10.472016,m2ultra,M2 Ultra,dense_4b,draft_0.8b,4,1,256,2,chinese,70.537,,14.17509727626459,0.0306999999999999,,raw/D_dense_4b_draft_0.8b_g4_chinese_r2.txt,ok
D_dense_4b_draft_0.8b_g8_short_factual_r0,2026-03-14T22:42:17.153814,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,6,256,0,short_factual,67.271,,14.863813229571985,0.02738,,raw/D_dense_4b_draft_0.8b_g8_short_factual_r0.txt,ok
D_dense_4b_draft_0.8b_g8_short_factual_r1,2026-03-14T22:42:23.853398,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,6,256,1,short_factual,67.098,,14.90272373540856,0.02738,,raw/D_dense_4b_draft_0.8b_g8_short_factual_r1.txt,ok
D_dense_4b_draft_0.8b_g8_short_factual_r2,2026-03-14T22:42:30.556840,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,6,256,2,short_factual,67.331,,14.852140077821012,0.02738,,raw/D_dense_4b_draft_0.8b_g8_short_factual_r2.txt,ok
D_dense_4b_draft_0.8b_g8_code_gen_r0,2026-03-14T22:42:37.261097,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,18,256,0,code_gen,65.539,,15.256809338521402,0.0072299999999999,,raw/D_dense_4b_draft_0.8b_g8_code_gen_r0.txt,ok
D_dense_4b_draft_0.8b_g8_code_gen_r1,2026-03-14T22:42:43.958308,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,18,256,1,code_gen,65.526,,15.26070038910506,0.0072299999999999,,raw/D_dense_4b_draft_0.8b_g8_code_gen_r1.txt,ok
D_dense_4b_draft_0.8b_g8_code_gen_r2,2026-03-14T22:42:50.648781,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,18,256,2,code_gen,65.635,,15.237354085603112,0.0072299999999999,,raw/D_dense_4b_draft_0.8b_g8_code_gen_r2.txt,ok
D_dense_4b_draft_0.8b_g8_long_reasoning_r0,2026-03-14T22:42:57.345710,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,25,256,0,long_reasoning,65.461,,15.27626459143969,0.003,,raw/D_dense_4b_draft_0.8b_g8_long_reasoning_r0.txt,ok
D_dense_4b_draft_0.8b_g8_long_reasoning_r1,2026-03-14T22:43:04.026929,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,25,256,1,long_reasoning,65.473,,15.272373540856032,0.003,,raw/D_dense_4b_draft_0.8b_g8_long_reasoning_r1.txt,ok
D_dense_4b_draft_0.8b_g8_long_reasoning_r2,2026-03-14T22:43:10.743537,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,25,256,2,long_reasoning,65.502,,15.268482490272374,0.003,,raw/D_dense_4b_draft_0.8b_g8_long_reasoning_r2.txt,ok
D_dense_4b_draft_0.8b_g8_chinese_r0,2026-03-14T22:43:17.452533,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,1,256,0,chinese,65.576,,15.249027237354085,0.00508,,raw/D_dense_4b_draft_0.8b_g8_chinese_r0.txt,ok
D_dense_4b_draft_0.8b_g8_chinese_r1,2026-03-14T22:43:24.147617,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,1,256,1,chinese,65.448,,15.280155642023347,0.00508,,raw/D_dense_4b_draft_0.8b_g8_chinese_r1.txt,ok
D_dense_4b_draft_0.8b_g8_chinese_r2,2026-03-14T22:43:30.853111,m2ultra,M2 Ultra,dense_4b,draft_0.8b,8,1,256,2,chinese,65.497,,15.268482490272374,0.00508,,raw/D_dense_4b_draft_0.8b_g8_chinese_r2.txt,ok
D_dense_4b_draft_0.8b_g16_short_factual_r0,2026-03-14T22:43:37.040106,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,6,256,0,short_factual,77.535,,12.89922480620155,0.00889,,raw/D_dense_4b_draft_0.8b_g16_short_factual_r0.txt,ok
D_dense_4b_draft_0.8b_g16_short_factual_r1,2026-03-14T22:43:43.230245,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,6,256,1,short_factual,77.288,,12.937984496124031,0.00889,,raw/D_dense_4b_draft_0.8b_g16_short_factual_r1.txt,ok
D_dense_4b_draft_0.8b_g16_short_factual_r2,2026-03-14T22:43:49.432093,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,6,256,2,short_factual,77.186,,12.957364341085272,0.00889,,raw/D_dense_4b_draft_0.8b_g16_short_factual_r2.txt,ok
D_dense_4b_draft_0.8b_g16_code_gen_r0,2026-03-14T22:43:55.624956,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,18,256,0,code_gen,74.685,,13.38910505836576,0.0017599999999999,,raw/D_dense_4b_draft_0.8b_g16_code_gen_r0.txt,ok
D_dense_4b_draft_0.8b_g16_code_gen_r1,2026-03-14T22:44:01.811755,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,18,256,1,code_gen,74.282,,13.463035019455253,0.0017599999999999,,raw/D_dense_4b_draft_0.8b_g16_code_gen_r1.txt,ok
D_dense_4b_draft_0.8b_g16_code_gen_r2,2026-03-14T22:44:08.003641,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,18,256,2,code_gen,74.592,,13.40466926070039,0.0017599999999999,,raw/D_dense_4b_draft_0.8b_g16_code_gen_r2.txt,ok
D_dense_4b_draft_0.8b_g16_long_reasoning_r0,2026-03-14T22:44:14.191413,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,25,256,0,long_reasoning,74.589,,13.408560311284047,0.00254,,raw/D_dense_4b_draft_0.8b_g16_long_reasoning_r0.txt,ok
D_dense_4b_draft_0.8b_g16_long_reasoning_r1,2026-03-14T22:44:20.383701,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,25,256,1,long_reasoning,74.551,,13.412451361867705,0.00254,,raw/D_dense_4b_draft_0.8b_g16_long_reasoning_r1.txt,ok
D_dense_4b_draft_0.8b_g16_long_reasoning_r2,2026-03-14T22:44:26.588545,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,25,256,2,long_reasoning,74.409,,13.439688715953308,0.00254,,raw/D_dense_4b_draft_0.8b_g16_long_reasoning_r2.txt,ok
D_dense_4b_draft_0.8b_g16_chinese_r0,2026-03-14T22:44:32.785814,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,1,256,0,chinese,74.459,,13.431906614785992,0.00202,,raw/D_dense_4b_draft_0.8b_g16_chinese_r0.txt,ok
D_dense_4b_draft_0.8b_g16_chinese_r1,2026-03-14T22:44:38.988537,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,1,256,1,chinese,74.147,,13.486381322957198,0.00202,,raw/D_dense_4b_draft_0.8b_g16_chinese_r1.txt,ok
D_dense_4b_draft_0.8b_g16_chinese_r2,2026-03-14T22:44:45.177586,m2ultra,M2 Ultra,dense_4b,draft_0.8b,16,1,256,2,chinese,74.075,,13.498054474708171,0.00202,,raw/D_dense_4b_draft_0.8b_g16_chinese_r2.txt,ok
D_dense_9b_draft_0.8b_g4_short_factual_r0,2026-03-14T22:44:55.978995,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,6,256,0,short_factual,33.32,,30.011673151750973,0.04767,,raw/D_dense_9b_draft_0.8b_g4_short_factual_r0.txt,ok
D_dense_9b_draft_0.8b_g4_short_factual_r1,2026-03-14T22:45:06.761810,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,6,256,1,short_factual,33.196,,30.124513618677042,0.04767,,raw/D_dense_9b_draft_0.8b_g4_short_factual_r1.txt,ok
D_dense_9b_draft_0.8b_g4_short_factual_r2,2026-03-14T22:45:17.549529,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,6,256,2,short_factual,33.374,,29.964980544747082,0.04767,,raw/D_dense_9b_draft_0.8b_g4_short_factual_r2.txt,ok
D_dense_9b_draft_0.8b_g4_code_gen_r0,2026-03-14T22:45:28.371743,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,18,256,0,code_gen,32.831,,30.459143968871594,0.01667,,raw/D_dense_9b_draft_0.8b_g4_code_gen_r0.txt,ok
D_dense_9b_draft_0.8b_g4_code_gen_r1,2026-03-14T22:45:39.150391,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,18,256,1,code_gen,32.701,,30.579766536964982,0.01667,,raw/D_dense_9b_draft_0.8b_g4_code_gen_r1.txt,ok
D_dense_9b_draft_0.8b_g4_code_gen_r2,2026-03-14T22:45:49.976451,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,18,256,2,code_gen,32.78,,30.505836575875488,0.01667,,raw/D_dense_9b_draft_0.8b_g4_code_gen_r2.txt,ok
D_dense_9b_draft_0.8b_g4_long_reasoning_r0,2026-03-14T22:46:01.255475,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,25,256,0,long_reasoning,32.273,,30.98443579766537,0.01016,,raw/D_dense_9b_draft_0.8b_g4_long_reasoning_r0.txt,ok
D_dense_9b_draft_0.8b_g4_long_reasoning_r1,2026-03-14T22:46:12.550937,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,25,256,1,long_reasoning,32.252,,31.003891050583658,0.01016,,raw/D_dense_9b_draft_0.8b_g4_long_reasoning_r1.txt,ok
D_dense_9b_draft_0.8b_g4_long_reasoning_r2,2026-03-14T22:46:23.837744,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,25,256,2,long_reasoning,32.3,,30.961089494163424,0.01016,,raw/D_dense_9b_draft_0.8b_g4_long_reasoning_r2.txt,ok
D_dense_9b_draft_0.8b_g4_chinese_r0,2026-03-14T22:46:34.686713,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,1,256,0,chinese,32.82,,30.470817120622566,0.01556,,raw/D_dense_9b_draft_0.8b_g4_chinese_r0.txt,ok
D_dense_9b_draft_0.8b_g4_chinese_r1,2026-03-14T22:46:45.483650,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,1,256,1,chinese,32.746,,30.53696498054475,0.01556,,raw/D_dense_9b_draft_0.8b_g4_chinese_r1.txt,ok
D_dense_9b_draft_0.8b_g4_chinese_r2,2026-03-14T22:46:56.280848,m2ultra,M2 Ultra,dense_9b,draft_0.8b,4,1,256,2,chinese,32.78,,30.505836575875488,0.01556,,raw/D_dense_9b_draft_0.8b_g4_chinese_r2.txt,ok
D_dense_9b_draft_0.8b_g8_short_factual_r0,2026-03-14T22:47:04.083251,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,6,256,0,short_factual,54.683,,18.28793774319066,0.0153499999999999,,raw/D_dense_9b_draft_0.8b_g8_short_factual_r0.txt,ok
D_dense_9b_draft_0.8b_g8_short_factual_r1,2026-03-14T22:47:11.874714,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,6,256,1,short_factual,54.773,,18.2568093385214,0.0153499999999999,,raw/D_dense_9b_draft_0.8b_g8_short_factual_r1.txt,ok
D_dense_9b_draft_0.8b_g8_short_factual_r2,2026-03-14T22:47:19.649970,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,6,256,2,short_factual,54.856,,18.229571984435797,0.0153499999999999,,raw/D_dense_9b_draft_0.8b_g8_short_factual_r2.txt,ok
D_dense_9b_draft_0.8b_g8_code_gen_r0,2026-03-14T22:47:27.430998,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,18,256,0,code_gen,54.618,,18.310077519379846,0.00454,,raw/D_dense_9b_draft_0.8b_g8_code_gen_r0.txt,ok
D_dense_9b_draft_0.8b_g8_code_gen_r1,2026-03-14T22:47:35.238576,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,18,256,1,code_gen,54.704,,18.27906976744186,0.00454,,raw/D_dense_9b_draft_0.8b_g8_code_gen_r1.txt,ok
D_dense_9b_draft_0.8b_g8_code_gen_r2,2026-03-14T22:47:43.020689,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,18,256,2,code_gen,54.696,,18.282945736434108,0.00454,,raw/D_dense_9b_draft_0.8b_g8_code_gen_r2.txt,ok
D_dense_9b_draft_0.8b_g8_long_reasoning_r0,2026-03-14T22:47:50.790276,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,25,256,0,long_reasoning,54.36,,18.396887159533073,0.003,,raw/D_dense_9b_draft_0.8b_g8_long_reasoning_r0.txt,ok
D_dense_9b_draft_0.8b_g8_long_reasoning_r1,2026-03-14T22:47:58.543076,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,25,256,1,long_reasoning,54.393,,18.3852140077821,0.003,,raw/D_dense_9b_draft_0.8b_g8_long_reasoning_r1.txt,ok
D_dense_9b_draft_0.8b_g8_long_reasoning_r2,2026-03-14T22:48:06.320419,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,25,256,2,long_reasoning,54.377,,18.389105058365757,0.003,,raw/D_dense_9b_draft_0.8b_g8_long_reasoning_r2.txt,ok
D_dense_9b_draft_0.8b_g8_chinese_r0,2026-03-14T22:48:14.090216,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,1,256,0,chinese,56.024,,17.84790874524715,0.01319,,raw/D_dense_9b_draft_0.8b_g8_chinese_r0.txt,ok
D_dense_9b_draft_0.8b_g8_chinese_r1,2026-03-14T22:48:21.832330,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,1,256,1,chinese,56.059,,17.840304182509506,0.01319,,raw/D_dense_9b_draft_0.8b_g8_chinese_r1.txt,ok
D_dense_9b_draft_0.8b_g8_chinese_r2,2026-03-14T22:48:29.537145,m2ultra,M2 Ultra,dense_9b,draft_0.8b,8,1,256,2,chinese,55.933,,17.878326996197718,0.01319,,raw/D_dense_9b_draft_0.8b_g8_chinese_r2.txt,ok
D_dense_9b_draft_0.8b_g16_short_factual_r0,2026-03-14T22:48:36.335029,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,6,256,0,short_factual,69.691,,14.348837209302326,0.00889,,raw/D_dense_9b_draft_0.8b_g16_short_factual_r0.txt,ok
D_dense_9b_draft_0.8b_g16_short_factual_r1,2026-03-14T22:48:43.112577,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,6,256,1,short_factual,69.56,,14.375968992248062,0.00889,,raw/D_dense_9b_draft_0.8b_g16_short_factual_r1.txt,ok
D_dense_9b_draft_0.8b_g16_short_factual_r2,2026-03-14T22:48:49.840192,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,6,256,2,short_factual,69.736,,14.34108527131783,0.00889,,raw/D_dense_9b_draft_0.8b_g16_short_factual_r2.txt,ok
D_dense_9b_draft_0.8b_g16_code_gen_r0,2026-03-14T22:48:57.049403,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,18,256,0,code_gen,66.438,,15.050583657587548,0.0017599999999999,,raw/D_dense_9b_draft_0.8b_g16_code_gen_r0.txt,ok
D_dense_9b_draft_0.8b_g16_code_gen_r1,2026-03-14T22:49:04.261100,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,18,256,1,code_gen,66.84,,14.961089494163424,0.0017599999999999,,raw/D_dense_9b_draft_0.8b_g16_code_gen_r1.txt,ok
D_dense_9b_draft_0.8b_g16_code_gen_r2,2026-03-14T22:49:11.465476,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,18,256,2,code_gen,66.668,,15.0,0.0017599999999999,,raw/D_dense_9b_draft_0.8b_g16_code_gen_r2.txt,ok
D_dense_9b_draft_0.8b_g16_long_reasoning_r0,2026-03-14T22:49:18.672538,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,25,256,0,long_reasoning,66.62,,15.011673151750973,0.0015,,raw/D_dense_9b_draft_0.8b_g16_long_reasoning_r0.txt,ok
D_dense_9b_draft_0.8b_g16_long_reasoning_r1,2026-03-14T22:49:25.882739,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,25,256,1,long_reasoning,66.571,,15.023346303501945,0.0015,,raw/D_dense_9b_draft_0.8b_g16_long_reasoning_r1.txt,ok
D_dense_9b_draft_0.8b_g16_long_reasoning_r2,2026-03-14T22:49:33.113738,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,25,256,2,long_reasoning,66.711,,14.988326848249027,0.0015,,raw/D_dense_9b_draft_0.8b_g16_long_reasoning_r2.txt,ok
D_dense_9b_draft_0.8b_g16_chinese_r0,2026-03-14T22:49:39.878293,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,1,256,0,chinese,68.285,,14.645914396887159,0.00389,,raw/D_dense_9b_draft_0.8b_g16_chinese_r0.txt,ok
D_dense_9b_draft_0.8b_g16_chinese_r1,2026-03-14T22:49:47.087226,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,1,256,1,chinese,67.953,,14.715953307392995,0.00389,,raw/D_dense_9b_draft_0.8b_g16_chinese_r1.txt,ok
D_dense_9b_draft_0.8b_g16_chinese_r2,2026-03-14T22:49:53.838748,m2ultra,M2 Ultra,dense_9b,draft_0.8b,16,1,256,2,chinese,67.893,,14.727626459143968,0.00389,,raw/D_dense_9b_draft_0.8b_g16_chinese_r2.txt,ok
F_base_np32_r0,2026-03-14T22:50:04.084605,m2ultra,M2 Ultra,moe_q4,none,0,32,256,0,sweep,54.927366,94.865166,18.20586116796875,,1.0,raw/F_base_np32_r0.txt,ok
F_sd_np32_r0,2026-03-14T22:50:11.297837,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,32,256,0,sweep,69.677,,14.351145038167939,1.0,,raw/F_sd_np32_r0.txt,ok
F_base_np32_r1,2026-03-14T22:50:21.568255,m2ultra,M2 Ultra,moe_q4,none,0,32,256,1,sweep,55.013395,94.8095,18.17739111328125,,1.0,raw/F_base_np32_r1.txt,ok
F_sd_np32_r1,2026-03-14T22:50:28.778407,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,32,256,1,sweep,69.536,,14.381679389312977,1.0,,raw/F_sd_np32_r1.txt,ok
F_base_np32_r2,2026-03-14T22:50:39.033206,m2ultra,M2 Ultra,moe_q4,none,0,32,256,2,sweep,55.054076,95.330667,18.16395930859375,,1.0,raw/F_base_np32_r2.txt,ok
F_sd_np32_r2,2026-03-14T22:50:46.218200,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,32,256,2,sweep,68.384,,14.622137404580153,1.0,,raw/F_sd_np32_r2.txt,ok
F_base_np64_r0,2026-03-14T22:50:56.477575,m2ultra,M2 Ultra,moe_q4,none,0,64,256,0,sweep,55.051334,110.553333,18.16486393359375,,1.0,raw/F_base_np64_r0.txt,ok
F_sd_np64_r0,2026-03-14T22:51:03.675935,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,64,256,0,sweep,67.677,,14.774809160305344,1.0,,raw/F_sd_np64_r0.txt,ok
F_base_np64_r1,2026-03-14T22:51:13.922084,m2ultra,M2 Ultra,moe_q4,none,0,64,256,1,sweep,55.132147,110.955875,18.138237953125,,1.0,raw/F_base_np64_r1.txt,ok
F_sd_np64_r1,2026-03-14T22:51:21.090713,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,64,256,1,sweep,68.219,,14.66030534351145,1.0,,raw/F_sd_np64_r1.txt,ok
F_base_np64_r2,2026-03-14T22:51:31.333998,m2ultra,M2 Ultra,moe_q4,none,0,64,256,2,sweep,55.204906,110.964583,18.11433219140625,,1.0,raw/F_base_np64_r2.txt,ok
F_sd_np64_r2,2026-03-14T22:51:38.531411,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,64,256,2,sweep,69.429,,14.404580152671755,1.0,,raw/F_sd_np64_r2.txt,ok
F_base_np128_r0,2026-03-14T22:51:48.754011,m2ultra,M2 Ultra,moe_q4,none,0,128,256,0,sweep,55.12364,148.816709,18.1410372734375,,1.0,raw/F_base_np128_r0.txt,ok
F_sd_np128_r0,2026-03-14T22:51:56.014097,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,128,256,0,sweep,65.413,,15.286259541984732,1.0,,raw/F_sd_np128_r0.txt,ok
F_base_np128_r1,2026-03-14T22:52:06.226451,m2ultra,M2 Ultra,moe_q4,none,0,128,256,1,sweep,55.124894,148.613084,18.14062451171875,,1.0,raw/F_base_np128_r1.txt,ok
F_sd_np128_r1,2026-03-14T22:52:13.432059,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,128,256,1,sweep,67.511,,14.812977099236642,1.0,,raw/F_sd_np128_r1.txt,ok
F_base_np128_r2,2026-03-14T22:52:23.678031,m2ultra,M2 Ultra,moe_q4,none,0,128,256,2,sweep,55.328912,148.639375,18.0737333984375,,1.0,raw/F_base_np128_r2.txt,ok
F_sd_np128_r2,2026-03-14T22:52:30.979825,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,128,256,2,sweep,66.481,,15.041984732824428,1.0,,raw/F_sd_np128_r2.txt,ok
F_base_np256_r0,2026-03-14T22:52:41.247068,m2ultra,M2 Ultra,moe_q4,none,0,256,256,0,sweep,55.250878,215.5345,18.099259765625,,1.0,raw/F_base_np256_r0.txt,ok
F_sd_np256_r0,2026-03-14T22:52:48.494578,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,256,256,0,sweep,65.865,,15.183206106870228,1.0,,raw/F_sd_np256_r0.txt,ok
F_base_np256_r1,2026-03-14T22:52:58.774810,m2ultra,M2 Ultra,moe_q4,none,0,256,256,1,sweep,55.10111,215.374542,18.14845475390625,,1.0,raw/F_base_np256_r1.txt,ok
F_sd_np256_r1,2026-03-14T22:53:06.048087,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,256,256,1,sweep,65.802,,15.198473282442748,1.0,,raw/F_sd_np256_r1.txt,ok
F_base_np256_r2,2026-03-14T22:53:16.324701,m2ultra,M2 Ultra,moe_q4,none,0,256,256,2,sweep,55.173649,214.884208,18.12459423828125,,1.0,raw/F_base_np256_r2.txt,ok
F_sd_np256_r2,2026-03-14T22:53:23.550276,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,256,256,2,sweep,65.907,,15.17175572519084,1.0,,raw/F_sd_np256_r2.txt,ok
F_base_np512_r0,2026-03-14T22:53:34.311068,m2ultra,M2 Ultra,moe_q4,none,0,512,256,0,sweep,55.187733,341.563042,18.1199689140625,,1.0,raw/F_base_np512_r0.txt,ok
F_sd_np512_r0,2026-03-14T22:53:41.571376,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,512,256,0,sweep,65.721,,15.217557251908397,1.0,,raw/F_sd_np512_r0.txt,ok
F_base_np512_r1,2026-03-14T22:53:52.356655,m2ultra,M2 Ultra,moe_q4,none,0,512,256,1,sweep,55.335479,341.84875,18.07158854296875,,1.0,raw/F_base_np512_r1.txt,ok
F_sd_np512_r1,2026-03-14T22:53:59.614693,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,512,256,1,sweep,65.875,,15.179389312977099,1.0,,raw/F_sd_np512_r1.txt,ok
F_base_np512_r2,2026-03-14T22:54:10.370250,m2ultra,M2 Ultra,moe_q4,none,0,512,256,2,sweep,55.153662,340.535541,18.13116226953125,,1.0,raw/F_base_np512_r2.txt,ok
F_sd_np512_r2,2026-03-14T22:54:17.582581,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,512,256,2,sweep,65.856,,15.183206106870228,1.0,,raw/F_sd_np512_r2.txt,ok
F_base_np1024_r0,2026-03-14T22:54:28.842450,m2ultra,M2 Ultra,moe_q4,none,0,1024,256,0,sweep,55.236385,685.257667,18.10400894921875,,1.0,raw/F_base_np1024_r0.txt,ok
F_sd_np1024_r0,2026-03-14T22:54:36.092249,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,1024,256,0,sweep,65.87,,15.183206106870228,1.0,,raw/F_sd_np1024_r0.txt,ok
F_base_np1024_r1,2026-03-14T22:54:47.415044,m2ultra,M2 Ultra,moe_q4,none,0,1024,256,1,sweep,55.48012,687.302375,18.0244744453125,,1.0,raw/F_base_np1024_r1.txt,ok
F_sd_np1024_r1,2026-03-14T22:54:54.719419,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,1024,256,1,sweep,65.894,,15.17557251908397,1.0,,raw/F_sd_np1024_r1.txt,ok
F_base_np1024_r2,2026-03-14T22:55:05.994347,m2ultra,M2 Ultra,moe_q4,none,0,1024,256,2,sweep,55.068178,687.551292,18.15930778125,,1.0,raw/F_base_np1024_r2.txt,ok
F_sd_np1024_r2,2026-03-14T22:55:13.255812,m2ultra,M2 Ultra,moe_q4,draft_0.8b,8,1024,256,2,sweep,65.914,,15.17175572519084,1.0,,raw/F_sd_np1024_r2.txt,ok
